ID_Article,Code_Article,Designation1,Designation2,Unite_Mesure,ID_Famille,ID_Compte,Taux_TVA,QT_Initial,QT_Alerte,QT,PMP_Initial,PMP,PU,PU2,PU3,PU4,Colissage,Coli_Min,Coli_Max,QT_Initiale,Valeur_Initiale,QT_Achat,Valeur_Achat,QT_Vente,Valeur_Vente,Couleur,Palette,Etat_StockInitialBool,Old_ID,Article_Distribution,Photo,Prestation_Heur,Capacite,Service_Mensuelle,Nbr_JourMois,Poid_Net,Promotion,Pro_Du,Pro_Au,Pro_Taux,Article_Poid,QT_Restante,Gestion_Lot,Delai_Alerte,ID_ArticleEmbalage,Type_Embalage,Favoris,ID_Auteur,ID_Editeur,ID_Specialite,Auteur,Editeur,Specialite,An,Ref,Config_Imp,Blocked,QTFrd_Initial,QT_FRD,Fiche_Technique,TSP,Investissement,Location1,Prix_Ref,Taux_Soutien,PU5,Imp_Cuisine1,Imp_Cuisine2,Edited,Created_AT,Updated_AT,VP,GP,VF,GF,TIC,Poid_TIC
9460,"9460","ON OFF CONDOR C7",,,185,1,0,0,0,0,200,200,250,250,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9462,"9462","LCD LG K7 X210",,,185,1,0,0,0,0,3300,2811.11111111111,3500,3500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9463,"9463","LCD LG G5",,,185,1,0,0,0,0,3800,4700,5400,5400,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9464,"9464","LCD SAMSUNG J110 J1 ACE ORG",,,185,1,0,0,0,0,8000,4700,5000,5000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9465,"9465","LCD SAMSUNG J120 J1/6 PACK SERVICE",,,185,1,0,0,0,0,7500,4000,5600,5600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9467,"9467","HP SAMSUNG J4+",,,185,1,0,0,0,4,80,30,100,100,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9468,"9468","LCD NOKIA N220",,,185,1,0,0,0,0,600,600,800,800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9469,"9469","LCD LG G6",,,185,1,0,0,0,0,6500,6500,7000,7000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9470,"9470","CC SONY M4 COMP",,,185,1,0,0,0,0,250,200,350,350,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9471,"9471","LCD SAMSUNG A720 A7 2017 OLED",,,185,1,0,0,0,0,8000,4100,4800,4800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9473,"9473","LCD SAMSUNG I9152",,,185,1,0,0,0,0,3500,3500,3800,3800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9474,"9474","CC CONDOR L3",,,185,1,0,0,0,0,350,300,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9475,"9475","CC CONDOR T2",,,185,1,0,0,0,0,250,230,350,350,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9476,"9476","CIRCUIT CONDOR ",,,185,1,0,0,0,0,350,400,400,400,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9477,"9477","GLASS P6 PRO",,,185,1,0,0,0,0,400,220,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9479,"9479","SIM IRIS M7",,,185,1,0,0,0,1,150,150,250,250,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9480,"9480","LCD NOKIA 150 RM1190",,,185,1,0,0,0,2,430,430,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9481,"9481","LCD SONY M4 E2303",,,185,1,0,0,0,0,2800,2800,3300,3300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9483,"9483","LCD SAMSUNG J4 PACK SERVICE",,,185,1,0,0,0,0,10800,9000,11000,11000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9484,"9484","LCD SAMSUNG G110H",,,185,1,0,0,0,0,1200,650,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9485,"9485","LCD HUAWEI Y6 2019 PRIME 2019 PRO 2019 ORIGINAL",,,185,1,0,0,0,2,3500,1620,2200,2200,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9487,"9487","BATTERIE CONDOR T4",,,185,1,0,0,0,0,350,350,800,800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9488,"9488","CC CONDOR H1 COMP",,,185,1,0,0,0,0,300,300,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9490,"9490","LCD LENOVO BL234 VIBE P1M",,,185,1,0,0,0,0,2300,2300,2600,2600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9491,"9491","DIG SAMSUNG S6500",,,185,1,0,0,0,0,450,450,550,550,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9492,"9492","LCD SAMSUNG S6500",,,185,1,0,0,0,0,800,800,1100,1100,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9493,"9493","COVER SAMSUNG A7 A720S",,,185,1,0,0,0,0,650,650,800,800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9494,"9494","COVER SAMSUNG J4",,,185,1,0,0,0,0,300,500,800,800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9496,"9496","LCD SAMSUNG J500 J5 J3/6 J320 PACK SERVICE",,,185,1,0,0,0,4,8300,3300,4000,4000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9497,"9497","DIG SAMSUNG G110H",,,185,1,0,0,0,0,300,300,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9498,"9498","ON OFF B3 SIMPLY ",,,185,1,0,0,0,1,200,200,250,250,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9499,"9499","CC SAMSUNG A310",,,185,1,0,0,0,0,700,700,850,850,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9501,"9501","LCD STARLIGHT M01",,,185,1,0,0,0,4,350,300,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9502,"9502","SERSOU HONOR 8X",,,185,1,0,0,0,0,1300,1300,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9503,"9503","COVER SAMSUNG J5 J500",,,185,1,0,0,0,0,300,216.666666666667,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9504,"9504","LCD SAMSUNG J7 PRIME G610 ORG",,,185,1,0,0,0,2,5000,1770,2200,2200,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9505,"9505","ON OFF STREAM B1+",,,185,1,0,0,0,0,150,150,250,250,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9507,"9507","LCD SAMSUNG G361
",,,185,1,0,0,0,0,1300,1300,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9508,"9508","DIG SAMSUNG G361",,,185,1,0,0,0,0,350,350,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9509,"9509","LCD HONOR 7",,,185,1,0,0,0,0,2900,2900,3500,3500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9510,"9510","LCD CONDOR M3 LITE ORG",,,185,1,0,0,0,0,4000,2700,3000,3000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9512,"9512","COVER SAMSUNG G530/531",,,185,1,0,0,0,0,300,200,700,700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9513,"9513","DIG WIKO FREDDY",,,185,1,0,0,0,0,500,500,650,650,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9514,"9514","TIROIR PM",,,185,1,0,0,0,0,160,160,200,200,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9515,"9515","GLASS SAMSUNG A10S",,,185,1,0,0,0,0,350,200,400,400,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,2,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9516,"9516","GLASS SAMSUNG J6+ J4+ J4 CORE",,,185,1,0,0,0,5,350,159.84543531335,400,400,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9518,"9518","GLASS HUAWIE Y7 PRIME 2017",,,185,1,0,0,0,0,350,350,450,450,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9519,"9519","GLASS SAMSUNG J330 J3 PRO",,,185,1,0,0,0,0,350,300,450,450,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9520,"9520","DIG IRIS G8060",,,185,1,0,0,0,0,550,650,800,800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9521,"9521","DIG IRIS M7",,,185,1,0,0,0,0,300,250,450,450,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9523,"9523","BATTERIE CONDOR P8 PRO",,,185,1,0,0,0,1,700,700,1300,1300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9524,"9524","LCD HUAWIE PSMART 2019 IFIX",,,185,1,0,0,0,0,4000,4800,5000,5000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9525,"9525","BATTERIE C 5212 ORG",,,185,1,0,0,0,0,300,300,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9526,"9526","NAP KIT OPPO F3",,,185,1,0,0,0,1,700,700,900,900,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9528,"9528","LCD SAMSUNG A21S SM217F",,,185,1,0,0,0,0,11000,6600,11500,11500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9529,"9529","CC CONDOR L1+",,,185,1,0,0,0,0,400,300,600,600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9530,"9530","LCD HUAWIE Y6 2015",,,185,1,0,0,0,0,2600,2600,3200,3200,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9531,"9531","ON OFF WIKO ROBBY/SUNNY3",,,185,1,0,0,0,0,200,200,250,250,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9532,"9532","LCD WIKO VIEW",,,185,1,0,0,0,0,2500,4400,5000,5000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9534,"9534","COVER SAMSUNG J5 PRIME",,,185,1,0,0,0,0,1000,1000,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9535,"9535","COVER SONY T3",,,185,1,0,0,0,0,1200,900,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9536,"9536","LCD IPHONE X OLED",,,185,1,0,0,0,0,17000,8700,18500,18500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9537,"9537","CC HUAWIE COMP",,,185,1,0,0,0,0,400,400,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9538,"9538","LCD WIKO KENNY ",,,185,1,0,0,0,0,3900,2200,4500,4500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9540,"9540","LCD HUAWIE Y520",,,185,1,0,0,0,0,900,900,1300,1300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9541,"9541","BATTERIE LG G5",,,185,1,0,0,0,0,1400,1200,1800,1800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9542,"9542","LCD CONDOR F SINIOR",,,185,1,0,0,0,0,350,380,450,450,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9543,"9543","CC LG",,,185,1,0,0,0,0,50,50,100,100,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9544,"9544","LCD SAMSUNG C8",,,185,1,0,0,0,0,6500,5100,6800,6800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9546,"9546","BATTERIE P8 PRO ORIGINAL",,,185,1,0,0,0,0,2000,2000,2100,2100,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9547,"9547","ON OFF WIKO JERRY 2",,,185,1,0,0,0,0,150,150,250,250,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9548,"9548","LCD STREAM B3 PRO",,,185,1,0,0,0,2,2600,2900,3100,3100,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9549,"9549","BATTERIE DOOGEE X11",,,185,1,0,0,0,0,650,650,1000,1000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9551,"9551","HP SAM E1200",,,185,1,0,0,0,0,70,70,120,120,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9552,"9552","HP SAM B310",,,185,1,0,0,0,59,70,50,120,120,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9553,"9553","HP NOKIA 6300",,,185,1,0,0,0,0,70,70,120,120,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9554,"9554","HP CONDOR",,,185,1,0,0,0,0,70,80,120,120,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9555,"9555","HP CONDOR C8",,,185,1,0,0,0,0,70,70,120,120,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9557,"9557","LCD LG X POWER 2 M320",,,185,1,0,0,0,0,3600,3450,3900,3900,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9558,"9558","LCD SAMSUNG A310 A3/6",,,185,1,0,0,0,0,7500,7000,8200,8200,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9559,"9559","LCD IRIS NEXT P+",,,185,1,0,0,0,0,5800,5800,6300,6300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9560,"9560","LCD SAMSUNG J720 PACK SERVICE",,,185,1,0,0,0,0,7500,7300,8000,8000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9562,"9562","COVER SAMSUNG S6",,,185,1,0,0,0,0,500,500,700,700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9563,"9563","MULTIMETTER CABLE",,,185,1,0,0,0,0,600,650,800,800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9564,"9564","ON OFF STARLIGHT STAR PLUS",,,185,1,0,0,0,0,250,215,350,350,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9565,"9565","BATTERIE LG XPOWER",,,185,1,0,0,0,0,1600,1250,1700,1700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9567,"9567","BATTERIE SONY XA1 ULTRA",,,185,1,0,0,0,0,1400,1000,1600,1600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9568,"9568","LCD SAMSUNG J3/6 J320 OLED",,,185,1,0,0,0,0,5450,5216.66666666667,5700,5700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9569,"9569","CC SAMSUNG P1000",,,185,1,0,0,0,2,150,150,250,250,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9570,"9570","LCD NOKIA N105",,,185,1,0,0,0,0,250,350,350,350,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9572,"9572","LCD HUAWIE MATE 10 LITE",,,185,1,0,0,0,0,3300,2300,2800,2800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9573,"9573","DIG OPPO F1S",,,185,1,0,0,0,0,600,497.883597883598,750,750,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
9574,"9574","LCD IRIS NEXT P PRO",,,185,1,0,0,0,0,6000,7500,6500,6500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
